Drug1_CID,Drug2_CID,HSA_values,Bliss_values,Loewe_values,ZIP_values,HSA,Bliss,Loewe,ZIP,in_pharmacome
3955,5401,"[-2.49, -2.49]","[-16.24, -16.24]","[-2.49, -2.49]","[-16.24, -16.24]",-2.49,-16.24,-2.49,-16.24,yes
3955,5426,"[-11.4, -11.4]","[-24.92, -24.92]","[-11.4, -11.4]","[-24.92, -24.92]",-11.4,-24.92,-11.4,-24.92,yes
3955,5462501,"[-7.62, -7.62]","[-21.17, -21.17]","[-7.62, -7.62]","[-21.17, -21.17]",-7.62,-21.17,-7.62,-21.17,yes
3955,54675776,"[-11.16, -11.16]","[-25.17, -25.17]","[-11.16, -11.16]","[-25.17, -25.17]",-11.16,-25.17,-11.16,-25.17,yes
3955,54680692,"[-13.73, -13.73]","[-26.0, -26.0]","[-13.73, -13.73]","[-26.0, -26.0]",-13.73,-26.0,-13.73,-26.0,yes
3955,54684141,"[-25.25, -25.25]","[-36.56, -36.56]","[-25.25, -25.25]","[-36.56, -36.56]",-25.25,-36.56,-25.25,-36.56,yes
3955,5493444,"[-10.6, -10.6]","[-25.08, -25.08]","[-10.6, -10.6]","[-25.08, -25.08]",-10.6,-25.08,-10.6,-25.08,yes
3955,5504,"[-7.87, -7.87]","[-19.88, -19.88]","[-7.89, -7.89]","[-19.88, -19.88]",-7.87,-19.88,-7.89,-19.88,yes
3955,5526,"[-7.29, -7.29]","[-21.06, -21.06]","[-7.31, -7.31]","[-21.06, -21.06]",-7.29,-21.06,-7.31,-21.06,yes
3955,55283,"[70.04, 70.04]","[56.42, 56.42]","[70.04, 70.04]","[56.42, 56.42]",70.04,56.42,70.04,56.42,yes
3955,5533,"[-14.7, -14.7]","[-28.43, -28.43]","[-14.7, -14.7]","[-28.43, -28.43]",-14.7,-28.43,-14.7,-28.43,yes
3955,5546,"[-10.16, -10.16]","[-23.7, -23.7]","[-10.16, -10.16]","[-23.7, -23.7]",-10.16,-23.7,-10.16,-23.7,yes
3955,5566,"[-2.14, -2.14]","[-16.5, -16.5]","[-2.14, -2.14]","[-16.5, -16.5]",-2.14,-16.5,-2.14,-16.5,yes
3955,5568,"[-4.91, -4.91]","[-17.77, -17.77]","[-4.91, -4.91]","[-17.77, -17.77]",-4.91,-17.77,-4.91,-17.77,yes
3955,5572,"[-12.1, -12.1]","[-25.31, -25.31]","[-12.1, -12.1]","[-25.31, -25.31]",-12.1,-25.31,-12.1,-25.31,yes
3955,5578,"[-7.83, -7.83]","[-21.86, -21.86]","[-7.83, -7.83]","[-21.86, -21.86]",-7.83,-21.86,-7.83,-21.86,yes
3955,56959,"[-11.89, -11.89]","[-24.36, -24.36]","[-11.89, -11.89]","[-24.36, -24.36]",-11.89,-24.36,-11.89,-24.36,yes
3955,5717,"[-9.37, -9.37]","[-23.6, -23.6]","[-9.37, -9.37]","[-23.6, -23.6]",-9.37,-23.6,-9.37,-23.6,yes
3955,5734,"[10.45, 10.45]","[-3.24, -3.24]","[10.45, 10.45]","[-3.24, -3.24]",10.45,-3.24,10.45,-3.24,yes
3955,5755,"[14.23, 14.23]","[10.87, 10.87]","[14.23, 14.23]","[10.87, 10.87]",14.23,10.87,14.23,10.87,yes
3955,5816,"[9.54, 9.54]","[8.14, 8.14]","[9.54, 9.54]","[8.14, 8.14]",9.54,8.14,9.54,8.14,yes
3955,5831,"[6.62, 6.62]","[-7.07, -7.07]","[6.61, 6.61]","[-7.07, -7.07]",6.62,-7.07,6.61,-7.07,yes
3955,5833,"[-1.2, -1.2]","[-14.91, -14.91]","[-1.2, -1.2]","[-14.91, -14.91]",-1.2,-14.91,-1.2,-14.91,yes
3955,5920,"[-5.34, -5.34]","[-18.91, -18.91]","[-5.36, -5.36]","[-18.91, -18.91]",-5.34,-18.91,-5.36,-18.91,yes
3955,5991,"[-4.39, -4.39]","[-18.88, -18.88]","[-4.4, -4.4]","[-18.88, -18.88]",-4.39,-18.88,-4.4,-18.88,yes
3955,6013,"[-14.71, -14.71]","[-27.37, -27.37]","[-14.71, -14.71]","[-27.37, -27.37]",-14.71,-27.37,-14.71,-27.37,yes
3955,6018,"[16.89, 16.89]","[2.31, 2.31]","[16.89, 16.89]","[2.31, 2.31]",16.89,2.31,16.89,2.31,yes
3955,60490,"[-6.13, -6.13]","[-17.8, -17.8]","[-6.13, -6.13]","[-17.8, -17.8]",-6.13,-17.8,-6.13,-17.8,yes
3955,60606,"[-4.64, -4.64]","[-18.15, -18.15]","[-4.65, -4.65]","[-18.15, -18.15]",-4.64,-18.15,-4.65,-18.15,yes
3955,60648,"[-15.97, -15.97]","[-28.93, -28.93]","[-15.97, -15.97]","[-28.93, -28.93]",-15.97,-28.93,-15.97,-28.93,yes
3955,60753,"[-6.82, -6.82]","[-21.48, -21.48]","[-6.82, -6.82]","[-21.48, -21.48]",-6.82,-21.48,-6.82,-21.48,yes
3955,60795,"[-7.99, -7.99]","[-20.29, -20.29]","[-7.99, -7.99]","[-20.29, -20.29]",-7.99,-20.29,-7.99,-20.29,yes
3955,6178111,"[-10.31, -10.31]","[-24.01, -24.01]","[-10.33, -10.33]","[-24.01, -24.01]",-10.31,-24.01,-10.33,-24.01,yes
3955,6253,"[4.18, 4.18]","[3.64, 3.64]","[4.18, 4.18]","[3.64, 3.64]",4.18,3.64,4.18,3.64,yes
3955,6321424,"[-1.93, -1.93]","[-10.68, -10.68]","[-1.94, -1.94]","[-10.68, -10.68]",-1.93,-10.68,-1.94,-10.68,yes
3955,6337614,"[82.95, 82.95]","[69.11, 69.11]","[82.95, 82.95]","[69.11, 69.11]",82.95,69.11,82.95,69.11,yes
3955,6442177,"[-12.33, -12.33]","[-17.39, -17.39]","[-12.33, -12.33]","[-17.39, -17.39]",-12.33,-17.39,-12.33,-17.39,yes
3955,65028,"[1.5, 1.5]","[-12.98, -12.98]","[1.5, 1.5]","[-12.98, -12.98]",1.5,-12.98,1.5,-12.98,yes
3955,656583,"[-4.98, -4.98]","[-19.35, -19.35]","[-4.98, -4.98]","[-19.35, -19.35]",-4.98,-19.35,-4.98,-19.35,yes
3955,657298,"[-9.04, -9.04]","[-22.52, -22.52]","[-9.04, -9.04]","[-22.52, -22.52]",-9.04,-22.52,-9.04,-22.52,yes
3955,667484,"[-2.9, -2.9]","[-15.92, -15.92]","[-2.92, -2.92]","[-15.92, -15.92]",-2.9,-15.92,-2.92,-15.92,yes
3955,667490,"[-15.5, -15.5]","[-27.45, -27.45]","[-15.5, -15.5]","[-27.45, -27.45]",-15.5,-27.45,-15.5,-27.45,yes
3955,681,"[-12.72, -12.72]","[-27.01, -27.01]","[-12.72, -12.72]","[-27.01, -27.01]",-12.72,-27.01,-12.72,-27.01,yes
3955,68617,"[21.42, 21.42]","[8.46, 8.46]","[21.42, 21.42]","[8.46, 8.46]",21.42,8.46,21.42,8.46,yes
3955,6883,"[6.61, 6.61]","[-7.87, -7.87]","[6.61, 6.61]","[-7.87, -7.87]",6.61,-7.87,6.61,-7.87,yes
3955,6914273,"[6.42, 6.42]","[-5.18, -5.18]","[6.42, 6.42]","[-5.18, -5.18]",6.42,-5.18,6.42,-5.18,yes
3955,6917698,"[-5.22, -5.22]","[-19.83, -19.83]","[-5.22, -5.22]","[-19.83, -19.83]",-5.22,-19.83,-5.22,-19.83,yes
3955,6918296,"[-9.75, -9.75]","[-23.98, -23.98]","[-9.75, -9.75]","[-23.98, -23.98]",-9.75,-23.98,-9.75,-23.98,yes
3955,71158,"[54.5, 54.5]","[42.14, 42.14]","[54.5, 54.5]","[42.14, 42.14]",54.5,42.14,54.5,42.14,yes
3955,74989,"[-10.38, -10.38]","[-23.51, -23.51]","[-10.4, -10.4]","[-23.51, -23.51]",-10.38,-23.51,-10.4,-23.51,yes
3955,77999,"[-1.58, -1.58]","[-14.93, -14.93]","[-1.6, -1.6]","[-14.93, -14.93]",-1.58,-14.93,-1.6,-14.93,yes
3955,8226,"[-7.72, -7.72]","[-22.36, -22.36]","[-7.72, -7.72]","[-22.36, -22.36]",-7.72,-22.36,-7.72,-22.36,yes
3955,83898,"[-4.07, -4.07]","[-17.74, -17.74]","[-4.07, -4.07]","[-17.74, -17.74]",-4.07,-17.74,-4.07,-17.74,yes
3955,92722,"[-6.33, -6.33]","[-20.91, -20.91]","[-6.33, -6.33]","[-20.91, -20.91]",-6.33,-20.91,-6.33,-20.91,yes
3955,9444,"[4.32, 4.32]","[3.85, 3.85]","[4.32, 4.32]","[3.85, 3.85]",4.32,3.85,4.32,3.85,yes
3955,9651,"[-3.85, -3.85]","[-17.02, -17.02]","[-3.87, -3.87]","[-17.02, -17.02]",-3.85,-17.02,-3.87,-17.02,yes
3955,9690109,"[-9.42, -9.42]","[-23.23, -23.23]","[-9.42, -9.42]","[-23.23, -23.23]",-9.42,-23.23,-9.42,-23.23,yes
4011,4030,"[-19.18, -19.18]","[-26.71, -26.71]","[-19.18, -19.18]","[-26.71, -26.71]",-19.18,-26.71,-19.18,-26.71,yes
4011,4032,"[-8.04, -8.04]","[-16.31, -16.31]","[-8.05, -8.05]","[-16.31, -16.31]",-8.04,-16.31,-8.05,-16.31,yes
4011,4037,"[15.39, 15.39]","[-5.73, -5.73]","[15.35, 15.35]","[-5.73, -5.73]",15.39,-5.73,15.35,-5.73,yes
4011,4054,"[-23.93, -23.93]","[-31.99, -31.99]","[-23.93, -23.93]","[-31.99, -31.99]",-23.93,-31.99,-23.93,-31.99,yes
4011,4060,"[14.39, 14.39]","[4.71, 4.71]","[14.34, 14.34]","[4.71, 4.71]",14.39,4.71,14.34,4.71,yes
4011,4075,"[-31.63, -31.63]","[-39.46, -39.46]","[-31.66, -31.66]","[-39.46, -39.46]",-31.63,-39.46,-31.66,-39.46,yes
4011,4091,"[23.31, 23.31]","[16.25, 16.25]","[23.28, 23.28]","[16.25, 16.25]",23.31,16.25,23.28,16.25,yes
4011,4121,"[-21.62, -21.62]","[-29.07, -29.07]","[-21.62, -21.62]","[-29.07, -29.07]",-21.62,-29.07,-21.62,-29.07,yes
4011,41774,"[-12.35, -12.35]","[-19.52, -19.52]","[-12.35, -12.35]","[-19.52, -19.52]",-12.35,-19.52,-12.35,-19.52,yes
4011,4197,"[2.48, 2.48]","[-5.62, -5.62]","[2.47, 2.47]","[-5.62, -5.62]",2.48,-5.62,2.47,-5.62,yes
4011,4201,"[-41.03, -41.03]","[-48.58, -48.58]","[-41.04, -41.04]","[-48.58, -48.58]",-41.03,-48.58,-41.04,-48.58,yes
4011,4211,"[18.61, 18.61]","[4.27, 4.27]","[18.61, 18.61]","[4.27, 4.27]",18.61,4.27,18.61,4.27,yes
4011,4212,"[2.73, 2.73]","[0.94, 0.94]","[2.68, 2.68]","[0.94, 0.94]",2.73,0.94,2.68,0.94,yes
4011,4369359,"[-19.7, -19.7]","[-27.89, -27.89]","[-19.71, -19.71]","[-27.89, -27.89]",-19.7,-27.89,-19.71,-27.89,yes
4011,439693,"[27.61, 27.61]","[19.56, 19.56]","[27.58, 27.58]","[19.56, 19.56]",27.61,19.56,27.58,19.56,yes
4011,441207,"[-7.36, -7.36]","[-9.38, -9.38]","[-7.45, -7.45]","[-9.38, -9.38]",-7.36,-9.38,-7.45,-9.38,yes
4011,441314,"[-33.8, -33.8]","[-41.52, -41.52]","[-33.83, -33.83]","[-41.52, -41.52]",-33.8,-41.52,-33.83,-41.52,yes
4011,445643,"[-19.45, -19.45]","[-26.34, -26.34]","[-19.45, -19.45]","[-26.34, -26.34]",-19.45,-26.34,-19.45,-26.34,yes
4011,446156,"[-10.39, -10.39]","[-12.36, -12.36]","[-10.47, -10.47]","[-12.36, -12.36]",-10.39,-12.36,-10.47,-12.36,yes
4011,446541,"[7.22, 7.22]","[4.72, 4.72]","[7.22, 7.22]","[4.72, 4.72]",7.22,4.72,7.22,4.72,yes
4011,4499,"[17.18, 17.18]","[8.82, 8.82]","[17.18, 17.18]","[8.82, 8.82]",17.18,8.82,17.18,8.82,yes
4011,4649,"[-15.63, -15.63]","[-28.81, -28.81]","[-15.67, -15.67]","[-28.81, -28.81]",-15.63,-28.81,-15.67,-28.81,yes
4011,4674,"[-26.26, -26.26]","[-32.13, -32.13]","[-26.28, -26.28]","[-32.13, -32.13]",-26.26,-32.13,-26.28,-32.13,yes
4011,4688,"[-31.6, -31.6]","[-39.34, -39.34]","[-31.6, -31.6]","[-39.34, -39.34]",-31.6,-39.34,-31.6,-39.34,yes
4011,4909,"[-4.77, -4.77]","[-12.49, -12.49]","[-4.8, -4.8]","[-12.49, -12.49]",-4.77,-12.49,-4.8,-12.49,yes
4011,4911,"[3.43, 3.43]","[-6.4, -6.4]","[3.38, 3.38]","[-6.4, -6.4]",3.43,-6.4,3.38,-6.4,yes
4011,4912,"[14.8, 14.8]","[7.28, 7.28]","[14.78, 14.78]","[7.28, 7.28]",14.8,7.28,14.78,7.28,yes
4011,4915,"[8.91, 8.91]","[0.95, 0.95]","[8.89, 8.89]","[0.95, 0.95]",8.91,0.95,8.89,0.95,yes
4011,5070,"[5.42, 5.42]","[-4.39, -4.39]","[5.41, 5.41]","[-4.39, -4.39]",5.42,-4.39,5.41,-4.39,yes
4011,5073,"[-6.55, -6.55]","[-14.78, -14.78]","[-6.55, -6.55]","[-14.78, -14.78]",-6.55,-14.78,-6.55,-14.78,yes
4011,51634,"[3.51, 3.51]","[-5.06, -5.06]","[3.47, 3.47]","[-5.06, -5.06]",3.51,-5.06,3.47,-5.06,yes
4011,5281081,"[-28.1, -28.1]","[-35.83, -35.83]","[-28.11, -28.11]","[-35.83, -35.83]",-28.1,-35.83,-28.11,-35.83,yes
4011,5284513,"[7.92, 7.92]","[-14.18, -14.18]","[7.91, 7.91]","[-14.18, -14.18]",7.92,-14.18,7.91,-14.18,yes
4011,5284583,"[-41.37, -41.37]","[-49.42, -49.42]","[-41.42, -41.42]","[-49.42, -49.42]",-41.37,-49.42,-41.42,-49.42,yes
4011,5284592,"[-36.12, -36.12]","[-42.5, -42.5]","[-36.12, -36.12]","[-42.5, -42.5]",-36.12,-42.5,-36.12,-42.5,yes
4011,5284627,"[-7.16, -7.16]","[-15.51, -15.51]","[-7.2, -7.2]","[-15.51, -15.51]",-7.16,-15.51,-7.2,-15.51,yes
4011,5291,"[-57.66, -57.66]","[-62.29, -62.29]","[-57.68, -57.68]","[-62.29, -62.29]",-57.66,-62.29,-57.68,-62.29,yes
4011,5311,"[-0.6, -0.6]","[-2.16, -2.16]","[-0.63, -0.63]","[-2.16, -2.16]",-0.6,-2.16,-0.63,-2.16,yes
4011,5311068,"[-46.6, -46.6]","[-54.59, -54.59]","[-46.6, -46.6]","[-54.59, -54.59]",-46.6,-54.59,-46.6,-54.59,yes
4011,5311181,"[-33.23, -33.23]","[-41.12, -41.12]","[-33.23, -33.23]","[-41.12, -41.12]",-33.23,-41.12,-33.23,-41.12,yes
4011,5311309,"[18.37, 18.37]","[10.77, 10.77]","[18.33, 18.33]","[10.77, 10.77]",18.37,10.77,18.33,10.77,yes
4011,5324346,"[15.77, 15.77]","[6.18, 6.18]","[15.76, 15.76]","[6.18, 6.18]",15.77,6.18,15.76,6.18,yes
4011,5329102,"[20.21, 20.21]","[7.66, 7.66]","[20.21, 20.21]","[7.66, 7.66]",20.21,7.66,20.21,7.66,yes
4011,5342,[32.42],[23.72],[32.39],[23.72],32.42,23.72,32.39,23.72,yes
4011,5358,"[11.65, 11.65]","[3.75, 3.75]","[11.65, 11.65]","[3.75, 3.75]",11.65,3.75,11.65,3.75,yes
4011,5360515,"[-11.49, -11.49]","[-19.47, -19.47]","[-11.49, -11.49]","[-19.47, -19.47]",-11.49,-19.47,-11.49,-19.47,yes
4011,5360696,"[-35.42, -35.42]","[-40.88, -40.88]","[-35.42, -35.42]","[-40.88, -40.88]",-35.42,-40.88,-35.42,-40.88,yes
4011,5401,"[-34.23, -34.23]","[-42.32, -42.32]","[-34.23, -34.23]","[-42.32, -42.32]",-34.23,-42.32,-34.23,-42.32,yes
4011,5426,"[2.34, 2.34]","[-5.71, -5.71]","[2.32, 2.32]","[-5.71, -5.71]",2.34,-5.71,2.32,-5.71,yes
4011,5462501,"[29.77, 29.77]","[21.8, 21.8]","[29.77, 29.77]","[21.8, 21.8]",29.77,21.8,29.77,21.8,yes
4011,54675776,"[38.94, 38.94]","[29.66, 29.66]","[38.91, 38.91]","[29.66, 29.66]",38.94,29.66,38.91,29.66,yes
4011,54680692,"[-39.95, -39.95]","[-51.9, -51.9]","[-39.98, -39.98]","[-51.9, -51.9]",-39.95,-51.9,-39.98,-51.9,yes
4011,54684141,"[26.88, 26.88]","[11.09, 11.09]","[26.84, 26.84]","[11.09, 11.09]",26.88,11.09,26.84,11.09,yes
4011,5493444,"[13.44, 13.44]","[4.65, 4.65]","[13.44, 13.44]","[4.65, 4.65]",13.44,4.65,13.44,4.65,yes
4011,5504,"[-26.33, -26.33]","[-32.63, -32.63]","[-26.36, -26.36]","[-32.63, -32.63]",-26.33,-32.63,-26.36,-32.63,yes
4011,5526,"[-47.13, -47.13]","[-54.43, -54.43]","[-47.18, -47.18]","[-54.43, -54.43]",-47.13,-54.43,-47.18,-54.43,yes
4011,55283,"[-24.09, -24.09]","[-35.0, -35.0]","[-24.11, -24.11]","[-35.0, -35.0]",-24.09,-35.0,-24.11,-35.0,yes
4011,5533,"[27.19, 27.19]","[16.55, 16.55]","[27.17, 27.17]","[16.55, 16.55]",27.19,16.55,27.17,16.55,yes
4011,5546,"[-15.66, -15.66]","[-23.65, -23.65]","[-15.66, -15.66]","[-23.65, -23.65]",-15.66,-23.65,-15.66,-23.65,yes
4011,5566,"[5.42, 5.42]","[-3.02, -3.02]","[5.42, 5.42]","[-3.02, -3.02]",5.42,-3.02,5.42,-3.02,yes
4011,5568,"[-26.42, -26.42]","[-36.83, -36.83]","[-26.42, -26.42]","[-36.83, -36.83]",-26.42,-36.83,-26.42,-36.83,yes
4011,5572,"[27.64, 27.64]","[18.15, 18.15]","[27.63, 27.63]","[18.15, 18.15]",27.64,18.15,27.63,18.15,yes
4011,5578,"[3.01, 3.01]","[-6.21, -6.21]","[2.98, 2.98]","[-6.21, -6.21]",3.01,-6.21,2.98,-6.21,yes
4011,56959,"[24.1, 24.1]","[12.66, 12.66]","[24.07, 24.07]","[12.66, 12.66]",24.1,12.66,24.07,12.66,yes
4011,5717,"[-21.8, -21.8]","[-31.19, -31.19]","[-21.8, -21.8]","[-31.19, -31.19]",-21.8,-31.19,-21.8,-31.19,yes
4011,5734,"[-24.6, -24.6]","[-32.84, -32.84]","[-24.64, -24.64]","[-32.84, -32.84]",-24.6,-32.84,-24.64,-32.84,yes
4011,5755,"[-2.57, -2.57]","[-13.28, -13.28]","[-2.59, -2.59]","[-13.28, -13.28]",-2.57,-13.28,-2.59,-13.28,yes
4011,5816,"[-2.83, -2.83]","[-6.66, -6.66]","[-2.84, -2.84]","[-6.66, -6.66]",-2.83,-6.66,-2.84,-6.66,yes
4011,5831,"[9.74, 9.74]","[2.13, 2.13]","[9.74, 9.74]","[2.13, 2.13]",9.74,2.13,9.74,2.13,yes
4011,5833,"[-22.87, -22.87]","[-32.87, -32.87]","[-22.88, -22.88]","[-32.87, -32.87]",-22.87,-32.87,-22.88,-32.87,yes
4011,5920,"[-38.01, -38.01]","[-46.57, -46.57]","[-38.01, -38.01]","[-46.57, -46.57]",-38.01,-46.57,-38.01,-46.57,yes
4011,5991,"[9.48, 9.48]","[1.37, 1.37]","[9.48, 9.48]","[1.37, 1.37]",9.48,1.37,9.48,1.37,yes
4011,6013,"[-47.55, -47.55]","[-57.79, -57.79]","[-47.55, -47.55]","[-57.79, -57.79]",-47.55,-57.79,-47.55,-57.79,yes
4011,6018,"[-29.85, -29.85]","[-38.39, -38.39]","[-29.86, -29.86]","[-38.39, -38.39]",-29.85,-38.39,-29.86,-38.39,yes
4011,60490,"[18.36, 18.36]","[5.58, 5.58]","[18.32, 18.32]","[5.58, 5.58]",18.36,5.58,18.32,5.58,yes
4011,60606,"[9.77, 9.77]","[2.07, 2.07]","[9.77, 9.77]","[2.07, 2.07]",9.77,2.07,9.77,2.07,yes
4011,60648,"[35.98, 35.98]","[24.17, 24.17]","[35.97, 35.97]","[24.17, 24.17]",35.98,24.17,35.97,24.17,yes
4011,60753,"[-0.91, -0.91]","[-8.63, -8.63]","[-0.91, -0.91]","[-8.63, -8.63]",-0.91,-8.63,-0.91,-8.63,yes
4011,60795,"[9.24, 9.24]","[-4.92, -4.92]","[9.23, 9.23]","[-4.92, -4.92]",9.24,-4.92,9.23,-4.92,yes
4011,6178111,"[23.48, 23.48]","[16.3, 16.3]","[23.47, 23.47]","[16.3, 16.3]",23.48,16.3,23.47,16.3,yes
4011,6253,"[3.23, 3.23]","[1.49, 1.49]","[3.2, 3.2]","[1.49, 1.49]",3.23,1.49,3.2,1.49,yes
4011,6321424,"[-33.81, -33.81]","[-38.45, -38.45]","[-33.81, -33.81]","[-38.45, -38.45]",-33.81,-38.45,-33.81,-38.45,yes
4011,6337614,"[40.32, 40.32]","[32.48, 32.48]","[40.31, 40.31]","[32.48, 32.48]",40.32,32.48,40.31,32.48,yes
4011,6442177,"[29.99, 29.99]","[12.31, 12.31]","[29.94, 29.94]","[12.31, 12.31]",29.99,12.31,29.94,12.31,yes
4011,65028,"[-30.73, -30.73]","[-38.87, -38.87]","[-30.73, -30.73]","[-38.87, -38.87]",-30.73,-38.87,-30.73,-38.87,yes
4011,656583,"[15.59, 15.59]","[7.19, 7.19]","[15.58, 15.58]","[7.19, 7.19]",15.59,7.19,15.58,7.19,yes
4011,657298,"[-17.95, -17.95]","[-26.1, -26.1]","[-17.99, -17.99]","[-26.1, -26.1]",-17.95,-26.1,-17.99,-26.1,yes
4011,667484,"[-31.79, -31.79]","[-38.61, -38.61]","[-31.81, -31.81]","[-38.61, -38.61]",-31.79,-38.61,-31.81,-38.61,yes
4011,667490,"[-3.8, -3.8]","[-15.86, -15.86]","[-3.82, -3.82]","[-15.86, -15.86]",-3.8,-15.86,-3.82,-15.86,yes
4011,681,"[21.16, 21.16]","[12.56, 12.56]","[21.16, 21.16]","[12.56, 12.56]",21.16,12.56,21.16,12.56,yes
4011,68617,"[5.29, 5.29]","[-4.18, -4.18]","[5.28, 5.28]","[-4.18, -4.18]",5.29,-4.18,5.28,-4.18,yes
4011,6883,"[15.39, 15.39]","[7.25, 7.25]","[15.39, 15.39]","[7.25, 7.25]",15.39,7.25,15.39,7.25,yes
4011,6914273,"[43.74, 43.74]","[27.84, 27.84]","[43.72, 43.72]","[27.84, 27.84]",43.74,27.84,43.72,27.84,yes
4011,6917698,"[-14.64, -14.64]","[-22.46, -22.46]","[-14.64, -14.64]","[-22.46, -22.46]",-14.64,-22.46,-14.64,-22.46,yes
4011,6918296,"[7.55, 7.55]","[-0.54, -0.54]","[7.55, 7.55]","[-0.54, -0.54]",7.55,-0.54,7.55,-0.54,yes
4011,6918837,"[3.39, 3.39]","[19.54, 19.54]","[25.17, -16.02]","[19.09, 5.68]",3.39,19.54,4.58,12.38,yes
4011,71158,"[10.91, 10.91]","[-0.8, -0.8]","[10.9, 10.9]","[-0.8, -0.8]",10.91,-0.8,10.9,-0.8,yes
4011,74989,"[-31.42, -31.42]","[-38.92, -38.92]","[-31.45, -31.45]","[-38.92, -38.92]",-31.42,-38.92,-31.45,-38.92,yes
4011,77999,"[7.72, 7.72]","[0.72, 0.72]","[7.71, 7.71]","[0.72, 0.72]",7.72,0.72,7.71,0.72,yes
4011,8226,"[-22.62, -22.62]","[-31.02, -31.02]","[-22.62, -22.62]","[-31.02, -31.02]",-22.62,-31.02,-22.62,-31.02,yes
4011,83898,"[-20.03, -20.03]","[-28.33, -28.33]","[-20.03, -20.03]","[-28.33, -28.33]",-20.03,-28.33,-20.03,-28.33,yes
4011,92722,"[30.44, 30.44]","[22.55, 22.55]","[30.43, 30.43]","[22.55, 22.55]",30.44,22.55,30.43,22.55,yes
4011,9444,"[4.45, 4.45]","[2.29, 2.29]","[4.43, 4.43]","[2.29, 2.29]",4.45,2.29,4.43,2.29,yes
4011,9651,"[-37.26, -37.26]","[-44.17, -44.17]","[-37.28, -37.28]","[-44.17, -44.17]",-37.26,-44.17,-37.28,-44.17,yes
4011,9690109,"[-41.65, -41.65]","[-48.94, -48.94]","[-41.68, -41.68]","[-48.94, -48.94]",-41.65,-48.94,-41.68,-48.94,yes
4030,4032,"[-10.57, -10.57]","[-25.03, -25.03]","[-10.58, -10.58]","[-25.03, -25.03]",-10.57,-25.03,-10.58,-25.03,yes
4030,4037,"[49.73, 49.73]","[39.91, 39.91]","[49.73, 49.73]","[39.91, 39.91]",49.73,39.91,49.73,39.91,yes
4030,4054,"[10.04, 10.04]","[-5.0, -5.0]","[10.03, 10.03]","[-5.0, -5.0]",10.04,-5.0,10.03,-5.0,yes
4030,4060,"[5.21, 5.21]","[-8.43, -8.43]","[5.21, 5.21]","[-8.43, -8.43]",5.21,-8.43,5.21,-8.43,yes
4030,4075,"[-6.24, -6.24]","[-19.89, -19.89]","[-6.25, -6.25]","[-19.89, -19.89]",-6.24,-19.89,-6.25,-19.89,yes
4030,4091,"[-10.19, -10.19]","[-24.56, -24.56]","[-10.2, -10.2]","[-24.56, -24.56]",-10.19,-24.56,-10.2,-24.56,yes
4030,4121,"[6.26, 6.26]","[-8.01, -8.01]","[6.25, 6.25]","[-8.01, -8.01]",6.26,-8.01,6.25,-8.01,yes
4030,41774,"[-4.15, -4.15]","[-18.54, -18.54]","[-4.15, -4.15]","[-18.54, -18.54]",-4.15,-18.54,-4.15,-18.54,yes
4030,4197,"[-1.2, -1.2]","[-16.22, -16.22]","[-1.2, -1.2]","[-16.22, -16.22]",-1.2,-16.22,-1.2,-16.22,yes
4030,4201,"[-8.99, -8.99]","[-23.23, -23.23]","[-8.99, -8.99]","[-23.23, -23.23]",-8.99,-23.23,-8.99,-23.23,yes
4030,4211,"[24.92, 24.92]","[19.99, 19.99]","[24.92, 24.92]","[19.99, 19.99]",24.92,19.99,24.92,19.99,yes
4030,4212,"[3.27, 3.27]","[2.9, 2.9]","[3.25, 3.25]","[2.9, 2.9]",3.27,2.9,3.25,2.9,yes
4030,4369359,"[-8.12, -8.12]","[-22.09, -22.09]","[-8.12, -8.12]","[-22.09, -22.09]",-8.12,-22.09,-8.12,-22.09,yes
4030,439693,"[10.91, 10.91]","[-4.13, -4.13]","[10.91, 10.91]","[-4.13, -4.13]",10.91,-4.13,10.91,-4.13,yes
4030,441207,"[-3.37, -3.37]","[-3.81, -3.81]","[-3.44, -3.44]","[-3.81, -3.81]",-3.37,-3.81,-3.44,-3.81,yes
4030,441314,"[-6.92, -6.92]","[-21.52, -21.52]","[-6.93, -6.93]","[-21.52, -21.52]",-6.92,-21.52,-6.93,-21.52,yes
4030,445643,"[-4.63, -4.63]","[-17.53, -17.53]","[-4.63, -4.63]","[-17.53, -17.53]",-4.63,-17.53,-4.63,-17.53,yes
4030,446156,"[-4.75, -4.75]","[-5.39, -5.39]","[-4.81, -4.81]","[-5.39, -5.39]",-4.75,-5.39,-4.81,-5.39,yes
4030,44631912,"[-0.693, -0.59]","[5.809, 4.98]","[-3.29, -11.18]","[-2.852, -1.64]",-0.64,5.39,-7.24,-2.25,yes
4030,446541,"[6.65, 6.65]","[5.84, 5.84]","[6.65, 6.65]","[5.84, 5.84]",6.65,5.84,6.65,5.84,yes
4030,449171,"[-2.51, -2.927, -2.51]","[-1.55, -1.812, -1.55]","[-17.76, -20.696, -17.74]","[0.68, 0.796, 0.67]",-2.65,-1.64,-18.73,0.72,yes
4030,4499,"[18.6, 18.6]","[4.44, 4.44]","[18.58, 18.58]","[4.44, 4.44]",18.6,4.44,18.58,4.44,yes
